Date : 2023-02-22 21:34:01
Directory : d:\flutter_projects\main\youtube-flutter-clone
Total : 60 files,  3751 codes, 213 comments, 473 blanks, all 4437 lines

Languages
+----------+------------+------------+------------+------------+------------+
| language | files      | code       | comment    | blank      | total      |
| lib\presentation\pages\channel_profile                                                                                                       |          7 |        185 |         -1 |         16 |        200 |
| lib\presentation\pages\channel_profile (Files)                                                                                               |          3 |         26 |         -1 |          5 |         30 |
| lib\presentation\pages\channel_profile\tab_bar_views                                                                                         |          4 |        159 |          0 |         11 |        170 |
| lib\presentation\pages\home                                                                                                                  |          1 |        -40 |          0 |         -5 |        -45 |
| lib\presentation\pages\home\logic                                                                                                            |          1 |        -40 |          0 |         -5 |        -45 |
| lib\presentation\pages\search                                                                                                                |          1 |         -1 |          0 |          0 |         -1 |
+----------------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+

Files
+----------------------------------------------------------------------------------------------------------------------------------------------+----------+------------+------------+------------+------------+
| filename                                                                                                                                     | language | code       | comment    | blank      | total      |
+----------------------------------------------------------------------------------------------------------------------------------------------+----------+------------+------------+------------+------------+
| d:\flutter_projects\main\youtube-flutter-clone\assets\icons\close.svg                                                                        | XML      |         -5 |          0 |         -1 |         -6 |
| d:\flutter_projects\main\youtube-flutter-clone\assets\icons\like.svg                                                                         | XML      |          1 |          0 |          0 |          1 |
| d:\flutter_projects\main\youtube-flutter-clone\assets\icons\plus-circle.svg                                                                  | XML      |          7 |          0 |          1 |          8 |
| d:\flutter_projects\main\youtube-flutter-clone\assets\icons\search.svg                                                                       | XML      |          1 |          0 |          0 |          1 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\core\functions\reformat\views_reformat.dart                                               | Dart     |          2 |          0 |          1 |          3 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\data_sources\remote\api\videos\videos_apis.dart                                      | Dart     |          1 |          0 |          0 |          1 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\models\channel_details\channel_details.dart                                          | Dart     |         12 |          0 |          1 |         13 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\models\channel_details\channel_details.g.dart                                        | Dart     |          3 |          0 |          0 |          3 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\models\channel_details\channel_sub_details\channel_sub_details_extension.dart        | Dart     |          2 |          0 |          1 |          3 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\models\videos_details\video_details_extension.dart                                   | Dart     |          9 |          0 |         -1 |          8 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\repositories_impl\channel\channel_details_repo_impl.dart                             | Dart     |         -3 |          0 |          0 |         -3 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\repositories_impl\search_details_repo_impl.dart                                      | Dart     |        -46 |         -1 |          0 |        -47 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\repositories_impl\videos_details_repo_impl.dart                                      | Dart     |         -3 |          0 |          0 |         -3 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\main.dart                                                                                 | Dart     |         -6 |          8 |         -2 |          0 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\common_widgets\circular_profile_image.dart                                   | Dart     |         17 |          0 |          3 |         20 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\common_widgets\custom_network_display.dart                                   | Dart     |         40 |          0 |          6 |         46 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\common_widgets\mini_player_video.dart                                        | Dart     |         17 |          5 |         -1 |         21 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\common_widgets\thumbnail_image.dart                                          | Dart     |          7 |          0 |          2 |          9 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\custom_mini_player\custom_mini_player.dart                   | Dart     |        319 |         36 |         79 |        434 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\custom_mini_player\mini_player_will_pop_scope.dart           | Dart     |         54 |          0 |         13 |         67 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\custom_mini_player\utils.dart                                | Dart     |         27 |          1 |          5 |         33 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\pod_player.dart                                   | Dart     |         12 |          0 |          3 |         15 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\controllers\pod_base_controller.dart          | Dart     |         86 |          8 |         22 |        116 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\controllers\pod_gestures_controller.dart      | Dart     |         69 |          3 |         12 |         84 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\controllers\pod_getx_video_controller.dart    | Dart     |        253 |         17 |         34 |        304 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\controllers\pod_player_controller.dart        | Dart     |        171 |         46 |         52 |        269 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\controllers\pod_ui_controller.dart            | Dart     |         11 |          3 |          5 |         19 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\controllers\pod_video_controller.dart         | Dart     |        214 |         16 |         28 |        258 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\controllers\pod_video_quality_controller.dart | Dart     |        102 |         13 |         20 |        135 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\models\overlay_options.dart                   | Dart     |         29 |          0 |          2 |         31 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\models\play_video_from.dart                   | Dart     |        133 |          2 |          8 |        143 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\models\pod_player_config.dart                 | Dart     |         29 |          5 |          4 |         38 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\models\pod_player_labels.dart                 | Dart     |         30 |          1 |          2 |         33 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\models\pod_progress_bar_config.dart           | Dart     |         89 |         15 |         20 |        124 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\models\vimeo_models.dart                      | Dart     |         10 |          0 |          2 |         12 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\pod_player.dart                               | Dart     |        218 |         15 |         23 |        256 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\utils\enums.dart                              | Dart     |         15 |          0 |          2 |         17 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\utils\logger.dart                             | Dart     |          4 |          0 |          3 |          7 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\utils\video_apis.dart                         | Dart     |        116 |          1 |          7 |        124 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\widgets\animated_play_pause_icon.dart         | Dart     |         89 |          1 |         10 |        100 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\widgets\core\overlays\mobile_bottomsheet.dart | Dart     |        275 |          0 |         17 |        292 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\widgets\core\overlays\mobile_overlay.dart     | Dart     |        178 |          0 |          9 |        187 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\widgets\core\overlays\overlays.dart           | Dart     |         64 |          4 |          5 |         73 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\widgets\core\overlays\web_dropdown_menu.dart  | Dart     |        188 |          2 |          9 |        199 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\widgets\core\overlays\web_overlay.dart        | Dart     |        208 |          0 |          8 |        216 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\widgets\core\pod_core_player.dart             | Dart     |        162 |         12 |          6 |        180 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\widgets\core\video_gesture_detector.dart      | Dart     |         29 |          0 |          5 |         34 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\widgets\full_screen_view.dart                 | Dart     |         81 |          0 |         10 |         91 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\widgets\material_icon_button.dart             | Dart     |         44 |          1 |          3 |         48 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\custom_packages\pod_player\src\widgets\pod_progress_bar.dart                 | Dart     |        238 |          1 |         25 |        264 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\pages\channel_profile\channel_profile_logic.dart                             | Dart     |          7 |          0 |          4 |         11 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\pages\channel_profile\profile_page.dart                                      | Dart     |          5 |          0 |          1 |          6 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\pages\channel_profile\tab_bar_views\about_view.dart                          | Dart     |         63 |          0 |          2 |         65 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\pages\channel_profile\tab_bar_views\home_view.dart                           | Dart     |         20 |          0 |          0 |         20 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\pages\channel_profile\tab_bar_views\videos_horizontal_descriptions_list.dart | Dart     |          4 |          0 |         -1 |          3 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\pages\channel_profile\tab_bar_views\videos_view.dart                         | Dart     |         72 |          0 |         10 |         82 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\pages\channel_profile\user_profile_page.dart                                 | Dart     |         14 |         -1 |          0 |         13 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\pages\home\logic\home_page_logic.dart                                        | Dart     |        -40 |          0 |         -5 |        -45 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\pages\search\searched_results_page.dart                                      | Dart     |         -1 |          0 |          0 |         -1 |
| d:\flutter_projects\main\youtube-flutter-clone\pubspec.yaml                                                                                  | YAML     |          4 |         -1 |         -1 |          2 |
| Total                                                                                                                                        |          |      3,751 |        213 |        473 |      4,437 |
+----------------------------------------------------------------------------------------------------------------------------------------------+----------+------------+------------+------------+------------+
